,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
RPS13,4.286770442,2.077601934,5.976822329,5.268426911,2.163043303,4.555676411,5.288879374,0.179828248,2.675269591,1.684961128,4.953535795,5.49593741,0.746539455,4.798762502,4.510455486,0.68203009,4.470681355,6.5269323,2.801710646,1.857579106,2.123026684,4.349396647,3.887078695,3.444829731,4.138395027,1.331681177,3.452408622,4.237760288,3.440163202,4.67068232,4.416866456,5.143691446,2.79281108,3.444331485,2.794101638,0.45390397,4.847890611,0.923464638,1.429524209,2.463512828,3.911549944,3.624266936,1.573808347,2.67081096,4.229812446,2.58E-01,3.975985223,4.950859896,5.362032574,2.425588478
RPS6A,2.224031583,5.09903669,4.061194293,6.656443602,2.529638504,5.489786767,2.11811322,3.17000706,6.192639435,5.441464903,2.050330075,4.339065129,2.393308511,6.081836974,1.079538477,0.922658939,1.865810761,4.558521562,5.610523855,2.765274285,1.492336426,3.930243923,5.262758101,1.180847495,3.683851926,1.216468753,2.527738007,1.867334619,0.618473858,3.807544419,2.065853038,4.124705918,2.215889226,5.933428057,4.899492356,1.353529563,0.916787679,4.809963961,4.937656959,3.349839857,3.341956709,4.90735112,4.099535966,4.92E-01,3.467850257,3.786781529,2.118883618,3.693211532,1.898468303,1.111840108
ACT1,1.348957095,1.869199121,2.397179773,5.133144051,2.857708325,2.661219915,2.291873831,2.814277405,5.036039058,0.94309576,3.613659132,4.584248188,4.658914356,3.784109243,4.433582294,0.994299095,3.080834935,3.97360463,0.528789926,3.616788821,3.29296549,4.090908032,3.147862395,4.339912471,3.939498735,3.883200763,5.327392472,1.918449429,2.019635466,0.643132062,1.98689715,2.830896662,2.644447214,3.190340239,4.270909373,2.624418913,3.575125502,3.849126879,4.331565393,1.388687137,3.11E-01,3.728850875,6.23E-01,3.308117307,2.20766142,3.93340205,1.784366799,3.745548975,4.579835525,2.463050739
TPI1,5.982174531,2.905849451,2.408783386,7.727294987,5.08124704,2.683686828,2.716553801,3.181076298,7.722213926,2.898097019,4.524744845,10.23438467,5.005043907,6.033922397,1.912316467,7.073426982,7.801290237,0.722430617,6.4013205,6.054957226,7.974100913,5.058193474,6.251532896,9.317601611,10.02045966,1.680581809,6.87197078,6.394151033,1.723759491,7.415132458,5.374778612,10.14008043,4.707768485,6.325378598,5.213932129,2.258592556,6.0351443,5.180360048,2.983436958,3.059755392,2.502490357,3.933593918,3.173878482,6.833474176,3.248858788,8.856999228,9.615372009,5.988190127,10.89519295,4.653291104
HUG1,5.354819159,1.582260786,0.551934818,0.578418715,2.190571455,2.15473554,2.481371152,4.869025665,1.243354788,4.742892552,4.174841415,6.880530691,1.82625661,1.023064968,1.447376805,3.921305424,3.948807803,7.736911748,3.218557322,2.869819473,5.634021915,0.273837816,4.149065732,7.894286569,2.054080219,5.006168601,5.187737399,3.300084755,5.362882995,6.196042428,0.61879863,2.099889972,5.359500294,4.838526901,6.034691048,3.972015843,0.854147038,3.402596196,0.445648157,0.929567519,9.54E-01,6.368448727,1.334342652,2.372477527,4.521314403,3.904685586,6.491014606,4.235635772,2.356248344,6.199308656
PYC1,4.767732182,2.281152197,6.688119919,5.97913176,8.406994222,5.824899597,4.452432688,5.257147535,7.369190656,3.92714749,5.405521794,0.845508787,4.911969153,0.588440272,1.670216039,5.422625582,0.341147112,5.91253209,5.078842926,5.856728693,9.618178836,7.800405093,6.776995384,3.482017377,5.869443224,3.57243072,8.332135261,1.337660573,6.867030802,0.200581871,6.093339219,5.535547538,3.225862405,4.365921641,3.95580209,0.417816878,1.729979983,4.763991911,5.330795798,5.364906971,4.893350889,1.545210072,2.092255193,6.605469391,3.612148699,1.474295405,6.627833463,6.03E-01,6.556206388,5.997404176
DIT2,0.732393083,2.195244642,3.979929821,1.289282059,2.15381589,4.33608988,1.660053375,0.206338986,3.788997294,3.929385618,4.420995874,3.452819805,2.324884488,4.025602343,4.850957337,4.707782961,3.327260127,4.002749314,1.760821658,1.438704109,0.58006871,4.15449727,1.757718833,1.091573689,1.440775236,4.16290812,4.595116267,2.082576071,0.414155382,3.194079283,2.422403109,4.283998763,0.992571185,4.037101184,0.608555206,3.986791869,3.407858954,4.127147733,0.704867397,2.62751188,5.13E-01,2.99276116,4.014832611,5.66E-01,2.747967228,1.89E-01,3.836694545,1.381516767,1.058901647,3.331477333
CLN2,3.852055883,1.142282296,0.548940501,5.179069388,2.685779693,4.355751128,3.570779934,2.383587587,3.019252273,5.088352526,0.567912348,4.514125234,2.67616027,3.01384781,3.434194068,5.727846742,1.787866236,1.208892356,4.326796102,2.106269555,3.705279415,4.524574486,2.200927463,5.394748029,1.742065853,1.484311729,3.877187314,1.14822427,1.99580831,1.645856991,3.215064266,5.255918678,2.174323556,4.578156,3.878168505,4.062996883,3.186337221,4.858932487,4.268974145,1.617731633,2.04E-01,4.57382962,1.493031254,1.88380147,5.29E-01,4.538795962,2.65E-01,5.28082114,5.169999161,4.315458637
GEF1,1.450575578,5.344236009,1.595634355,4.290384332,3.022210568,3.790097705,3.251525941,1.44474972,5.426624719,5.675865426,0.109610687,1.818867841,4.816720235,5.179276005,3.790602504,3.066666349,5.483255701,0.3208353,3.852200417,3.585937181,1.66657556,5.260106658,1.86171471,2.618303636,3.776472203,4.637252774,5.44174367,5.547408962,4.102166437,2.326320834,7.346577664,3.631662061,2.888667574,1.38523469,4.781142381,5.800715255,4.278975821,5.310695236,6.616119542,4.999624697,3.265067016,1.61E-01,2.194787394,3.515723517,2.589856422,3.238281846,7.62E-01,5.59677121,1.068781172,4.840169724
OLE1,2.346869454,1.999996875,6.880360355,0.947166963,3.848129282,3.895648627,1.439052969,6.695359692,1.345682198,3.967841806,2.00893822,0.883240689,3.308946068,0.692650722,4.198214715,4.434773528,6.16306966,4.928027105,2.839252114,7.194614232,3.969018153,3.052881534,1.757090766,5.798114491,7.091419101,7.341542983,3.315289213,5.611967424,4.185220412,7.945480743,2.958737848,5.873767513,2.022040126,1.411054328,6.150887325,0.851789694,3.076859805,3.405066769,6.450767862,1.294720149,1.939354806,3.523012951,4.601145247,4.93230128,6.063478194,2.757413075,6.667050964,5.842888251,5.491308475,1.884797212
CIT1,1.511505732,6.567111034,5.311396156,2.958284769,4.052155668,2.080950917,2.43232241,5.70183115,6.155262235,1.436751908,1.977474808,4.240816175,2.090996605,5.684194819,3.561753394,0.300554329,2.686520947,4.153023809,2.648583592,3.22763871,4.513739776,5.29391961,5.867264709,7.681203679,3.333062302,6.658543069,2.030308171,6.145777808,1.385945633,3.558126596,0.895179386,4.029524212,6.501586559,2.199962478,4.10588193,5.79060087,3.375303273,3.734634048,6.312445717,0.937299567,8.042697251,2.100460274,2.047641691,4.852798272,5.167784796,4.3360465,6.620256637,6.989867751,2.952468818,3.748348364
CIT2,5.472779359,3.579754441,5.580130169,5.714020372,8.42390943,6.917136421,5.618393974,2.929825952,0.141990905,5.281451628,2.232501382,1.442082471,5.835321626,6.575195159,6.379543384,0.681739236,1.973197961,1.668205153,8.834858641,1.847139467,3.136101211,1.610232593,1.05732921,0.642227436,2.759605028,8.529816425,7.447457183,0.279542699,8.148426356,7.554180589,2.36366192,4.185725797,3.902529333,3.765284095,6.803330474,4.747638864,6.838443723,2.869600386,6.334270816,0.748652613,2.48467249,5.109235261,6.445873083,3.42363352,2.717920026,3.67410072,4.540173554,7.838483884,8.374300446,9.301426488
IDH2,4.582245268,3.547573612,1.919287695,0.332036286,6.824777455,4.809326116,2.950766348,3.018620223,1.317149997,2.559320122,2.652730326,6.094171937,5.585948252,6.862076581,5.517224156,0.899516679,3.88346098,2.085239242,1.980624539,6.311545362,4.434876636,1.586778109,3.363320151,5.342963816,3.691312965,0.111441974,2.456917263,3.695435937,5.427146889,4.673681522,1.686196663,3.346560722,5.682722901,2.442831937,1.594769802,3.185338948,5.07272495,0.686832621,1.306681338,0.692505817,6.368071841,1.297522661,6.028103,3.609037118,1.286487828,3.294612135,5.233723091,4.02E-02,4.903493954,1.637973443
BAR1,1.098569878,4.867712704,2.44820388,6.546821347,5.819767374,4.136568386,2.359227765,3.223715359,3.93381543,3.206853078,4.805234432,3.601664965,0.736319369,2.232616562,1.958577038,2.257683334,3.166878727,6.68944682,2.451420732,3.977841683,5.223076251,5.518758177,4.158707422,2.584391827,2.873586675,2.010319823,1.018181266,1.498632532,4.719541051,3.955571684,1.320576343,2.804491453,4.338821188,4.185214181,3.853731989,3.309986466,3.386195986,3.005089876,4.640911772,2.222953226,5.698636185,2.625928855,5.348293379,1.506638675,2.08227154,4.374850254,2.052463296,1.389076164,4.888000838,4.516914309
CYS3,6.741239483,0.557252328,1.905529813,4.20805482,2.441168936,1.80725852,2.881818347,0.490123748,4.610998735,5.425050101,2.813528139,0.964524513,4.339053056,4.044398239,4.696588417,5.909981234,2.879513304,0.027787224,5.606154211,2.937356115,3.13812416,3.950673727,5.631223473,7.021199367,1.21169142,3.416357012,2.275852648,7.5085405,1.512702381,6.616905187,6.889393853,5.691908182,4.301752435,1.514002691,1.368650555,7.46365199,2.686680341,4.350692742,2.189277145,5.294254612,3.780860054,1.993550802,6.376406227,3.200218445,2.851576958,3.374469075,2.928094351,5.842600926,9.14E-01,5.57E-01
CLN1,3.574100348,0.004650835,3.836916794,4.153064216,3.742653748,1.113250903,2.308562217,3.823162345,5.431356744,4.774855491,1.471687896,4.094973899,4.185213586,3.729406042,5.251309299,0.117069975,5.614222983,2.203936342,0.748321244,1.516472982,1.705384176,1.501602658,2.489574089,4.165845741,2.246443937,2.273862754,5.710310115,1.722790959,4.83097984,0.919473395,3.812278461,4.231685992,2.103082229,3.087731128,1.209488967,6.166168878,5.661036522,3.439245815,2.835045348,1.54285956,5.85942085,5.072470681,2.59165709,3.373219751,3.39E-01,1.476307119,2.621210793,4.955074668,4.376254786,4.108953419
CLN3,3.71199646,4.68209941,0.703203386,5.154928658,3.301615976,4.630879965,2.099382707,3.649018556,5.383143608,2.348350763,2.66819318,5.926834236,4.300352004,4.390310829,6.657471461,0.480747432,3.518004346,3.53909692,3.405465719,3.198435661,4.29502302,5.636660886,4.134835547,6.090562819,5.704756383,2.462901463,2.477602506,1.333541,0.713309984,3.886080422,5.439127631,5.366943461,1.940182603,4.187049047,4.823835346,2.21175454,5.445248918,0.223696959,2.609191644,5.576326141,6.958869035,5.376106846,2.925299117,3.780237018,3.232006656,2.731529881,4.28886813,7.69E-01,4.391018627,9.78E-01
HTA1,5.356918883,3.275546715,3.687996414,5.292711624,2.522291614,2.88244542,1.742987431,0.605993504,3.673479285,4.721926099,2.151265835,5.089337824,0.166597573,3.290472355,2.514456334,3.978881343,0.170786527,4.200757714,4.512208017,2.192869571,0.957671448,2.978781767,4.226675106,3.290926007,6.315670836,4.439874312,3.557496256,2.846449731,0.398989313,5.264165129,3.089030325,3.324679497,3.20158607,1.136196323,1.725910246,2.085480322,4.826006072,4.254285071,4.090551089,3.916078582,4.45E-01,4.991465737,4.422319955,1.455955907,1.99E-01,2.925413919,4.803038594,2.41070427,5.343442991,2.46123998
HTB1,4.652921973,2.157407024,3.424740339,3.215591996,5.456924134,5.30090624,1.370126641,0.31210136,6.461648506,2.660344707,0.842062963,3.637925239,5.545775265,1.71204948,2.905021613,3.612149651,7.564321656,2.633633535,3.13247802,4.214377448,0.085897931,6.060004289,5.939343429,3.008073735,4.148647676,4.735858033,1.259486026,0.443158755,4.415986696,4.185410281,6.173448619,5.726999141,1.758783291,0.966371256,5.131475165,3.667830071,4.129684367,6.220796925,5.395488135,2.657536595,1.998517238,3.301178806,3.11789572,5.177109458,5.880612878,2.560685539,3.880462083,5.29E-01,4.556531069,1.129051432
SAN1,2.824872176,4.503580425,2.632682623,4.071206544,4.39758195,3.273282696,3.880495662,3.705068993,1.278587039,3.180774262,0.200750191,1.240424896,2.690122791,4.151299836,5.281115927,1.382164491,1.229602217,3.323344668,3.24852735,0.180830424,2.735057847,2.689543419,4.756146564,1.134869175,0.093827577,2.420017561,3.646968096,3.083391984,1.301336746,4.02772087,1.135084273,0.958461377,0.349849275,1.938501291,1.805221538,2.987050391,3.319547424,3.702396618,3.202540257,3.633919859,1.390061408,9.33E-01,5.17E-01,4.940336157,2.131533655,2.667776602,1.631659785,3.761317961,3.58E-01,4.30E-01
SWI6,6.036568208,4.332294616,11.7735844,4.456556029,6.9347765,0.498790519,6.183002245,2.496928693,6.330383791,4.728162092,5.774234797,4.851940839,3.534018688,4.36865246,2.357188041,3.64457443,6.216418553,2.985495435,3.282067831,5.499110438,3.26814161,2.267418901,6.028467781,0.941077386,8.655629591,3.39369142,5.614997542,2.821380486,5.101076562,1.860225516,4.802255275,4.014310314,3.029637149,5.195206587,1.839991639,7.558381569,7.272050646,5.158677394,2.497715778,5.677758904,1.616571155,3.031492657,2.063720676,6.168091004,6.582021775,6.692809144,1.72E-02,2.423701083,4.706772072,4.325715241
HHF1,0.170520419,3.622260735,3.885046792,3.957547026,4.046374315,2.37347514,3.430173649,4.097978246,4.484580577,3.204055723,3.554764686,0.264955451,4.657744768,4.757042323,4.386758046,2.632642049,4.20467368,2.987233789,4.966852321,3.642890357,4.956067229,2.790696614,0.776630191,4.581629664,2.405419315,3.251611353,1.496384184,1.855904771,3.845499804,3.221770357,3.869901926,2.710669031,4.577243578,1.791721148,3.318699105,0.679148292,0.659879889,0.785061567,4.347312524,0.048212043,4.017122211,3.467134059,1.624652517,1.623429204,3.522308103,1.23E-01,3.554342048,3.040629974,8.92E-01,4.679060601
HHF2,1.165846467,1.636219525,1.01553907,8.564629524,4.484046339,7.882972423,0.119729215,3.247013853,3.872021487,0.368487899,2.187432062,4.233003242,5.920329917,0.908475377,5.981870401,4.098438104,2.303919433,5.192765955,0.200353927,2.51834947,3.147494836,7.010270935,0.977217268,5.008817257,4.342415452,2.466722742,8.267943162,5.069501559,0.666557601,7.848351975,4.794301713,3.686878725,2.94748884,1.404024872,4.812044601,1.051444842,6.708936504,5.604402348,6.581681729,3.93677951,6.299466025,6.345475322,3.512098999,3.517926279,2.675828525,3.791686971,5.585184898,3.036428699,7.153829466,1.57E-01
HTB2,3.883467352,1.550265749,5.481984556,1.681165946,1.924433212,0.618016798,0.457028424,3.155307647,4.447822741,5.832625044,3.176376675,1.149908939,6.777353805,5.657162633,4.666418535,2.697460256,2.409204689,6.482701638,6.112884809,5.115528587,2.901424268,0.171891641,7.494918423,2.673280983,2.643652575,2.324112157,4.519942076,4.010832425,5.395466197,0.438310663,0.955686716,4.524900661,4.164804102,3.544734479,3.663252895,4.357403145,1.989876246,4.807568708,3.461570327,3.227416202,3.317843962,1.186536438,5.147390947,6.094340916,2.668071378,4.279513973,3.757027496,3.909646225,2.742466643,5.14E-01
TDH1,6.908997586,5.793461176,6.804813227,2.474949512,6.018919371,3.866031711,2.534965303,7.806788608,2.867102684,6.645197108,0.34459722,2.13051018,6.105118028,9.129599508,1.659569999,2.358827114,8.557587992,5.344884503,8.236471175,6.471146187,3.436104131,4.514844443,4.33584647,3.619082644,3.436220846,0.467179999,6.000972841,2.308286312,2.926145201,4.553644729,5.691680372,0.94181023,5.697469678,2.282741238,8.346528382,5.121931996,5.804238534,4.2045856,0.80507535,6.525214044,7.119090557,2.017248135,6.653375059,6.633822895,4.465500113,4.409780836,5.904057198,2.113495229,4.017567637,2.180936503
ICL1,5.510659868,2.659150898,0.306303404,4.079462209,1.387739665,4.331661146,3.906163426,6.022056748,1.808538805,5.287859022,4.397655494,4.214976153,2.075408676,0.83086424,3.781322368,3.5312835,4.614572643,2.389509203,5.00654634,3.824155953,0.647417489,1.743649645,3.463903162,2.848516435,0.354495696,5.394874059,4.834316006,3.299787798,2.374123004,7.438143484,5.651146163,5.26622186,4.670979728,7.227342275,4.633038428,0.204632963,0.470831396,5.268627255,0.180059978,6.779960191,4.198455509,4.522005441,2.405451088,4.393939071,2.63596169,6.635878204,5.739985156,5.997075399,4.054211039,3.714576075
PCL2,1.774872334,0.247239556,0.426647711,1.417300257,2.534684092,1.315061294,0.053098313,4.712585873,2.937372073,1.667124402,4.396134514,2.613317948,0.834180729,4.358217975,3.52299584,3.893399947,2.152041088,3.453313102,4.185195063,0.178923662,4.850582702,1.351101865,1.796496798,3.025457045,5.781395899,4.898671793,3.594952632,5.170429429,0.581770715,0.281934164,0.1414745,5.047075617,4.735481191,3.580288256,3.704763139,4.815357636,4.758698902,2.287985936,2.830350757,2.209681037,2.295870487,1.891674608,4.575918061,3.418355746,4.698000591,4.166714084,1.008301758,2.900702914,3.842710641,1.511017315
PGM1,3.643401375,2.499574727,1.624532343,0.292136272,1.062736406,1.084421744,0.574604005,1.188559686,3.843784727,5.389320691,2.685053437,3.486766842,0.291848241,3.231272484,0.650672505,2.740092297,0.473299459,0.0135392,4.266916502,4.134018429,2.040092699,3.935089787,0.767902333,3.045990485,1.80718626,3.333802369,1.877578692,2.756884159,1.742963867,4.972973482,3.937877996,3.56506164,4.704512242,3.076525908,0.217059609,0.426968402,4.247328325,2.013560971,1.263533218,3.064321934,2.960333926,3.374808723,4.377504681,5.797995705,3.639036823,3.809500491,1.058546736,1.72085662,4.720656169,3.693433957
SST2,1.804855817,2.908366507,4.188685747,1.447453188,2.25706555,2.966507665,2.136405512,5.193183799,3.856955562,4.815732671,1.600483023,3.702645053,6.092683632,4.645930634,2.135391313,2.69035152,4.994515725,4.08453704,5.031905029,1.17190355,2.177392692,5.707838484,6.676040236,0.878220668,5.853577612,0.856862602,4.053163862,3.431086267,5.877795133,0.27247298,3.898706662,5.131912593,6.254584381,5.591547058,3.096442357,4.04850398,1.588480282,4.596863971,5.223161958,4.422857535,5.095301282,7.59E-01,1.811017975,4.26902531,5.34643974,4.025762366,7.18E-01,6.082521231,5.966296117,5.803471803
SMK1,4.026285544,3.439625938,4.212160273,4.168619296,3.626826922,2.626955593,0.845047525,3.969354275,4.717414087,0.8300156,4.820883302,1.494463851,2.706097107,4.008100532,2.549884136,2.948465152,3.534979159,1.498586579,2.760167343,4.312509243,3.720615728,1.172900856,0.455201,4.169604961,2.216952381,3.338785956,2.814405242,3.713086506,0.993968433,3.088788598,3.231361487,1.628474585,4.600468535,2.195465769,0.32114622,5.09911528,1.56577955,2.648181054,1.430791645,1.340792554,3.854808364,1.128872051,3.112055877,3.298114293,4.653265225,1.537838885,4.619337864,3.718380727,1.383650278,4.063248425
CDC10,1.301890383,0.231342319,2.599843768,7.289491667,3.800693371,3.101911239,5.425913298,3.679652994,4.807029023,5.404615757,2.638999362,4.884411358,3.313975063,5.159755705,6.48464068,1.150987715,9.442867621,0.451432377,3.90552559,6.34270905,3.79193572,1.796660948,2.448883884,4.082926733,6.692027601,0.231128962,2.919810592,1.912451633,5.023144896,1.901090878,2.500944241,6.239019361,4.740178987,3.69957885,3.365841466,6.60895656,2.558793631,4.610114683,3.726978389,0.297097806,4.674381202,5.273295574,2.48E-01,2.689891973,1.303836495,5.541899327,3.113324097,6.30E-01,1.624787155,5.296331693
